Record Type,CDS Code,Federal School ID,Federal Charter District ID,County,District,School,Status,Open Date,Closed Date,Charter Yes/No,Charter Number,Funding Type,Educational Program Type,Entity Type,Low Grade,High Grade,Virtual Instruction Type,Magnet Yes/No,Year Round Yes/No,Public Yes/No,Multilingual Yes/No,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Street Zip,Mailing Address,Mailing City,Mailing State,Mailing Zip,Phone,Phone Extension,Fax Number,Email,Administrator Name,Administrator Phone,Administrator Phone Ext.,Administrator Email
School,19647330127795,13271,No Data,Los Angeles,Los Angeles Unified,Contreras Learning Center-School of Social Justice,Active,8/12/2013,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.socialjusticemclc.org/,34.058179,-118.260870,2/9/2023,322 South Lucas Ave.,Los Angeles,CA,90017-1406,322 South Lucas Ave.,Los Angeles,CA,90017-1406,(213) 240-3896,No Data,(213) 482-0232,No Data,Nova Meza,No Data,No Data,nmeza@lausd.net
School,19647336016620,02938,No Data,Los Angeles,Los Angeles Unified,Corona Avenue Elementary,Active,7/1/1926,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),1,5,Not Virtual,N,N,Y,N,www.cas-lausd-ca.schoolloop.com,33.975622,-118.198055,2/9/2023,3825 Bell Ave.,Bell,CA,90201-2308,3825 Bell Ave.,Bell,CA,90201-2308,(323) 560-1323,No Data,(323) 560-8166,No Data,Osbaldo Jimenez,No Data,No Data,ojime1@lausd.net
School,19647336016646,02940,No Data,Los Angeles,Los Angeles Unified,Cowan Avenue Elementary,Active,7/1/1949,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,Y,N,Y,N,www.cowantigers.org,33.973315,-118.404880,2/9/2023,7615 Cowan Ave.,Los Angeles,CA,90045-1206,7615 Cowan Ave.,Los Angeles,CA,90045-1206,(310) 645-1973,No Data,(310) 645-6273,No Data,Richard Da Sylveira,No Data,No Data,rdasylve@lausd.net
School,19647336016661,02943,No Data,Los Angeles,Los Angeles Unified,Crestwood Street STEAM Magnet,Active,7/1/1956,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,https://linktr.ee/crestwoodsteam,33.749760,-118.312457,2/9/2023,1946 West Crestwood St.,Rancho Palos Verdes,CA,90275-1302,1946 West Crestwood St.,Rancho Palos Verdes,CA,90275-1302,(310) 832-8130,No Data,(310) 832-7458,No Data,Tracy Newallis,No Data,No Data,tnewalli@lausd.net
School,19647330135616,14100,0601470,Los Angeles,Los Angeles Unified,Crete Academy,Active,8/14/2017,No Data,Y,1854,Directly funded,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,www.creteacademy.org,33.986180,-118.293863,2/9/2023,5940 South Budlong Ave.,Los Angeles,CA,90044-2815,5940 South Budlong Ave.,Los Angeles,CA,90044-2815,(323) 791-1600,No Data,(877) 496-2089,info@creteacademy.org,Hattie Mitchell,No Data,No Data,hmitchell@creteacademy.org
School,19647330121848,12811,0601849,Los Angeles,Los Angeles Unified,Crown Preparatory Academy,Active,8/23/2010,No Data,Y,1187,Directly funded,Traditional,Intermediate/Middle Schools (Public),5,8,Not Virtual,N,N,Y,N,http://crownprep.org,34.035675,-118.311581,2/9/2023,2055 West 24th St.,Los Angeles,CA,90018-1925,3200 West Adams Blvd.,Los Angeles,CA,90018-1925,(213) 448-9747,No Data,(323) 410-2271,No Data,Daniel Moreno,No Data,No Data,dmoreno@stem-prep.org
School,19647336016687,02946,No Data,Los Angeles,Los Angeles Unified,Dahlia Heights Elementary,Active,7/1/1908,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,www.dhes-lausd-ca.schoolloop.com/,34.138855,-118.198877,2/9/2023,5063 Floristan Ave.,Los Angeles,CA,90041-2350,5063 Floristan Ave.,Los Angeles,CA,90041-2350,(323) 255-1419,No Data,(323) 344-9129,No Data,Kristin Phelps-Shaw,No Data,No Data,kmp6283@lausd.net
School,19647336058358,03445,No Data,Los Angeles,Los Angeles Unified,Daniel Webster Middle,Active,7/1/1954,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.lausd.k12.ca.us/webster_ms,34.029816,-118.435583,2/9/2023,11330 West Graham Pl.,Los Angeles,CA,90064-3725,11330 West Graham Pl.,Los Angeles,CA,90064-3725,(310) 235-4600,No Data,(310) 477-0146,No Data,Samuel Diaz,No Data,No Data,sed03621@lausd.net
School,19647330109231,10874,No Data,Los Angeles,Los Angeles Unified,"Danny J. Bakewell, Sr., Primary Center",Active,9/6/2005,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,K,Not Virtual,N,N,Y,N,No Data,33.959390,-118.289346,2/9/2023,8621 South Baring Cross St.,Los Angeles,CA,90044-4801,8621 South Baring Cross St.,Los Angeles,CA,90044-4801,(323) 751-3887,No Data,(323) 751-5990,No Data,Deidre Mc Coy,No Data,No Data,dbd6033@lausd.net
School,19647336016695,02948,No Data,Los Angeles,Los Angeles Unified,Danube Avenue Elementary,Active,7/1/1960,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.danubeavenue.wix.com/danube,34.274350,-118.474843,2/9/2023,11220 Danube Ave.,Granada Hills,CA,91344-4319,11220 Danube Ave.,Granada Hills,CA,91344-4319,(818) 366-6463,No Data,(818) 363-4047,No Data,Marc Dyen,No Data,No Data,mdyen@lausd.net
School,19647336016703,02949,No Data,Los Angeles,Los Angeles Unified,Darby Avenue Elementary,Active,7/1/1959,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.darbyelementary.org,34.266413,-118.533523,2/9/2023,10818 Darby Ave.,Northridge,CA,91326-3112,10818 Darby Ave.,Northridge,CA,91326-3112,(818) 360-1824,No Data,(818) 832-9761,No Data,Lucy Lee,No Data,No Data,llee9@lausd.net
School,19647336016711,02950,No Data,Los Angeles,Los Angeles Unified,Dayton Heights Elementary,Active,7/1/1909,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.daytonheights-lausd-ca.schoolloop.com,34.081919,-118.288077,2/9/2023,607 North Westmoreland Ave.,Los Angeles,CA,90004-2299,607 North Westmoreland Ave.,Los Angeles,CA,90004-2299,(323) 661-3308,No Data,(323) 662-5278,No Data,Diane Rodriguez,No Data,No Data,drodri1@lausd.net
School,19647336016729,02951,No Data,Los Angeles,Los Angeles Unified,Dearborn Elementary Charter Academy,Active,7/1/1965,No Data,Y,1481,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.dearbornelementary.org,34.238678,-118.508346,2/9/2023,9240 Wish Ave.,Northridge,CA,91325-2533,9240 Wish Ave.,Northridge,CA,91325-2533,(818) 349-4381,No Data,(818) 993-7650,No Data,George Fuentes,No Data,No Data,gxf5379@lausd.net
School,19647336016737,02952,No Data,Los Angeles,Los Angeles Unified,Del Amo Elementary,Active,7/1/1949,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,https://delamoes-lausd-ca.schoolloop.com,33.835096,-118.240384,2/9/2023,21228 Water St.,Carson,CA,90745-1849,21228 Water St.,Carson,CA,90745-1849,(310) 830-5351,No Data,(310) 830-6466,No Data,Hanna Zaid,No Data,No Data,hanna.zaid@lausd.net
School,19647336016745,02954,No Data,Los Angeles,Los Angeles Unified,Delevan Drive Elementary,Active,7/1/1926,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,www.delevandriveelementary.org,34.127161,-118.227217,2/9/2023,4168 West Avenue 42,Los Angeles,CA,90065-4631,4168 West Avenue 42,Los Angeles,CA,90065-4631,(323) 255-0571,No Data,(323) 254-8368,No Data,Denise Pratt,No Data,No Data,dprat1@lausd.net
School,19647336016752,02955,No Data,Los Angeles,Los Angeles Unified,Denker Avenue Elementary,Active,7/1/1932,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.denkerave-lausd-ca.schoolloop.com,33.883721,-118.305340,10/5/2022,1620 West 162nd St.,Gardena,CA,90247-3734,1620 West 162nd St.,Gardena,CA,90247-3734,(310) 327-9420,No Data,(310) 324-6949,No Data,Evelia Perea,No Data,No Data,exr4709@lausd.net
School,19647330124503,12937,No Data,Los Angeles,Los Angeles Unified,Diego Rivera Learning Complex Green Design STEAM Academy,Active,9/6/2011,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.drlc-lausd-ca.schoolloop.com,33.984122,-118.256116,2/9/2023,6100 South Central Ave.,Los Angeles,CA,90001-1133,6100 South Central Ave.,Los Angeles,CA,90001-1133,(323) 846-2108,No Data,(323) 846-2102,No Data,William Lupejkis,No Data,No Data,wlupejki@lausd.net
School,19647330115253,11889,0602255,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,Active,9/4/2007,No Data,Y,0949,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,Y,Y,N,http://discoveryprep.org,34.319080,-118.425173,2/9/2023,13570 Eldridge Ave.,Sylmar,CA,91342-2343,13570 Eldridge Ave.,Sylmar,CA,91342-2343,(818) 897-1187,No Data,(818) 897-1295,No Data,Karen Smith,(818) 897-1187,No Data,ksmith@discoveryprep.org
School,19647336016778,02959,No Data,Los Angeles,Los Angeles Unified,Dixie Canyon Community Charter,Active,7/1/1947,No Data,Y,1469,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.dixiecanyones-lausd-ca.schoolloop.com,34.147085,-118.424808,2/9/2023,4220 Dixie Canyon Ave.,Sherman Oaks,CA,91423-3904,4220 Dixie Canyon Ave.,Sherman Oaks,CA,91423-3904,(818) 784-6283,No Data,(818) 788-3340,No Data,Silvia Lopez,No Data,No Data,sxl2090@lausd.net
School,19647330122135,12688,No Data,Los Angeles,Los Angeles Unified,Dolores Huerta Elementary,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.huertaes-lausd-ca.schoolloop.com,34.019825,-118.268578,2/9/2023,260 East 31st St.,Los Angeles,CA,90011-1910,260 East 31st St.,Los Angeles,CA,90011-1910,(323) 846-4820,No Data,(323) 234-1202,No Data,Estela Lopez,No Data,No Data,elope2@lausd.net
School,19647336016786,02962,No Data,Los Angeles,Los Angeles Unified,Dolores Street Elementary,Active,7/1/1953,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,https://doloresstes-lausd-ca.schoolloop.com/,33.821694,-118.272283,2/9/2023,22526 Dolores St.,Carson,CA,90745-3810,22526 Dolores St.,Carson,CA,90745-3810,(310) 834-2565,No Data,(310) 830-6730,No Data,Rachael Sawyer Perkins,No Data,No Data,rsawyer@lausd.net
School,19647336016794,02963,No Data,Los Angeles,Los Angeles Unified,Dominguez Elementary,Active,7/1/1909,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,No Data,33.835378,-118.215557,10/5/2022,21250 Santa Fe Ave.,Carson,CA,90810-1446,21250 Santa Fe Ave.,Carson,CA,90810-1446,(310) 835-7137,No Data,(310) 835-6071,No Data,Rosalia McKay,No Data,No Data,rosalia.mckay@lausd.net
School,19647336016802,02964,No Data,Los Angeles,Los Angeles Unified,Dorris Place Elementary,Active,7/1/1925,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,www.dorris-lausd-ca.schoolloop.com,34.090685,-118.237919,2/9/2023,2225 Dorris Pl.,Los Angeles,CA,90031-1161,2225 Dorris Pl.,Los Angeles,CA,90031-1161,(323) 222-9185,No Data,(323) 222-3686,No Data,Delia Rios,No Data,No Data,delia.rios@lausd.net
School,19647336119903,10522,0601907,Los Angeles,Los Angeles Unified,Downtown Value,Active,9/2/2002,No Data,Y,0448,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,www.dvs.valueschools.com,34.037592,-118.279224,2/9/2023,950 West Washington Blvd.,Los Angeles,CA,90015-3312,950 West Washington Blvd.,Los Angeles,CA,90015-3312,(213) 748-8868,No Data,(213) 742-6884,No Data,Taylor Wheeldin,No Data,No Data,twheeldin@valueschools.com
School,19647330117028,12223,No Data,Los Angeles,Los Angeles Unified,Dr. James Edward Jones Primary Center,Active,9/3/2008,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,2,Not Virtual,N,N,Y,N,www.jonespc-lausd-ca.schoolloop.com,34.000679,-118.292085,2/9/2023,1017 West 47th St.,Los Angeles,CA,90037-2913,1017 West 47th St.,Los Angeles,CA,90037-2913,(323) 235-8911,No Data,(323) 235-1887,No Data,Christian Panes,No Data,No Data,cxp4118@lausd.net
School,19647330124453,12896,No Data,Los Angeles,Los Angeles Unified,Dr. Julian Nava Learning Academy,Active,9/6/2011,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.drjuliannavalearningacademy.com,34.015715,-118.248773,2/9/2023,1420 East Adams Blvd.,Los Angeles,CA,90011-1820,1420 East Adams Blvd.,Los Angeles,CA,90011-1820,(323) 846-2200,No Data,(323) 846-2244,No Data,Rafael Alvarez,No Data,No Data,rxa4413@lausd.net
School,19647330126433,13082,No Data,Los Angeles,Los Angeles Unified,"Dr. Lawrence H. Moore Math, Science, Technology Academy",Active,8/14/2012,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.mooremstacademy-lausd-ca.schoolloop.com,33.984342,-118.251464,2/9/2023,1321 East 61st St.,Los Angeles,CA,90001-1218,1321 East 61st St.,Los Angeles,CA,90001-1218,(323) 277-2310,No Data,(323) 583-5886,No Data,Brenda Cortez,No Data,No Data,bac6106@lausd.net
School,19647330124479,12871,No Data,Los Angeles,Los Angeles Unified,Dr. Maya Angelou Community High,Active,9/7/2011,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.lausd.net/MayaAngelouCommunityHighSchool,33.994220,-118.270103,2/9/2023,300 East 53rd St.,Los Angeles,CA,90011-4522,300 East 53rd St.,Los Angeles,CA,90011-4522,(323) 846-4600,No Data,(323) 846-4694,No Data,Hugo Carlos,No Data,No Data,hxc4567@lausd.net
School,19647330122143,12627,No Data,Los Angeles,Los Angeles Unified,Dr. Owen Lloyd Knox Elementary,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,Y,www.knox-lausd-ca.schoolloop.com,33.954753,-118.273874,10/5/2022,8919 South Main St.,Los Angeles,CA,90003-3718,8919 South Main St.,Los Angeles,CA,90003-3718,(323) 565-2960,No Data,(323) 758-6001,No Data,Maria Vazquez,No Data,No Data,mdv9219@lausd.net
School,19647330102921,10844,No Data,Los Angeles,Los Angeles Unified,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,Active,1/28/2004,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,N,N,Y,N,https://harborteacherprep.com,33.783613,-118.281264,2/9/2023,1111 Figueroa Pl.,Wilmington,CA,90744-2311,1111 Figueroa Pl.,Wilmington,CA,90744-2311,(310) 834-3932,No Data,(310) 834-4194,No Data,Desiree Douglas Montoya,No Data,No Data,dxd8694@lausd.net
School,19647330128710,13726,No Data,Los Angeles,Los Angeles Unified,Dr. Sammy Lee Medical and Health Science Magnet Elementary,Active,8/13/2013,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,Y,N,Y,N,www.drsammyleemag-lausd-ca.schoolloop.com/,34.074011,-118.288621,2/9/2023,3600 Council St.,Los Angeles,CA,90004-4840,3600 Council St.,Los Angeles,CA,90004-4840,(213) 368-8775,No Data,(213) 487-7020,No Data,Jee Sun Chung,No Data,No Data,jxc3469@lausd.net
School,19647330102491,10839,No Data,Los Angeles,Los Angeles Unified,Dr. Theodore T. Alexander Jr. Science Center,Active,9/1/2004,No Data,Y,0604,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,http://alexanderes-lausd-ca.schoolloop.com,34.016902,-118.282888,10/5/2022,3737 South Figueroa St.,Los Angeles,CA,90007-4366,3737 South Figueroa St.,Los Angeles,CA,90007-4366,(213) 746-1995,No Data,(213) 746-7443,No Data,Victor Sanchez,No Data,No Data,vsanch7@lausd.net
School,19647336016828,02968,No Data,Los Angeles,Los Angeles Unified,Dyer Street Elementary,Active,7/1/1953,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.dyerstreets-lausd-ca.schoolloop.com,34.300293,-118.447999,2/9/2023,14500 Dyer St.,Sylmar,CA,91342-5114,14500 Dyer St.,Sylmar,CA,91342-5114,(818) 367-1932,No Data,(818) 364-1913,No Data,James Lee,No Data,No Data,jtl8871@lausd.net
School,19647336016836,02969,No Data,Los Angeles,Los Angeles Unified,Eagle Rock Elementary,Active,7/1/1923,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,Y,N,Y,N,www.eaglerockelementary.org,34.135586,-118.212091,2/9/2023,2057 Fair Park Ave.,Los Angeles,CA,90041-1999,2057 Fair Park Ave.,Los Angeles,CA,90041-1999,(323) 254-6851,No Data,(323) 344-9720,No Data,Kenneth Williams,No Data,No Data,ken.williams@lausd.net
School,19647331932540,02970,No Data,Los Angeles,Los Angeles Unified,Eagle Rock High,Active,7/1/1927,No Data,N,No Data,No Data,Traditional,High Schools (Public),7,12,Not Virtual,Y,N,Y,N,www.erhs.la,34.133337,-118.206033,2/9/2023,1750 Yosemite Dr.,Los Angeles,CA,90041-2815,1750 Yosemite Dr.,Los Angeles,CA,90041-2815,(323) 340-3500,No Data,(323) 255-3398,No Data,Derek Steinorth,No Data,No Data,dsteinor@lausd.net
School,19647330127803,13434,No Data,Los Angeles,Los Angeles Unified,Early College Academy-LA Trade Tech College,Active,8/12/2013,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,N,N,Y,N,www.ecalattc.org,34.033179,-118.270060,2/9/2023,400 West Washington Blvd.,Los Angeles,CA,90015-4108,400 West Washington Blvd.,Los Angeles,CA,90015-4108,(213) 763-3685,No Data,(213) 763-5396,No Data,Jonique Burton,No Data,No Data,jonique.burton@lausd.net
School,19647330122374,12657,No Data,Los Angeles,Los Angeles Unified,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,http://elara.info,34.041554,-118.175474,2/9/2023,4211 Dozier St.,Los Angeles,CA,90063-3422,4211 Dozier St.,Los Angeles,CA,90063-3422,(323) 265-6760,No Data,(323) 265-6761,No Data,Francine Avila,No Data,No Data,fja4645@lausd.net
School,19647330112037,11651,No Data,Los Angeles,Los Angeles Unified,East Valley Senior High,Active,10/3/2006,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,N,N,Y,N,www.eastvalleyhs.net,34.170560,-118.370364,2/9/2023,5525 Vineland Ave.,North Hollywood,CA,91601-2730,5525 Vineland Ave.,North Hollywood,CA,91601-2730,(818) 753-4400,No Data,(818) 487-6922,No Data,Flaminio Zarate,No Data,No Data,fxz8304@lausd.net
School,19647336016844,02974,No Data,Los Angeles,Los Angeles Unified,Eastman Avenue Elementary,Active,7/1/1923,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.eastmanavenueelementary.com,34.018823,-118.185833,10/5/2022,4112 East Olympic Blvd.,Los Angeles,CA,90023-3313,4112 East Olympic Blvd.,Los Angeles,CA,90023-3313,(323) 269-0456,No Data,(323) 269-3625,No Data,Laura Naulls,No Data,No Data,laura.naulls@lausd.net
School,19647330135723,14104,0601799,Los Angeles,Los Angeles Unified,Ednovate - Brio College Prep,Active,8/7/2017,No Data,Y,1843,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.ednovate.org/brio,34.053718,-118.255002,2/9/2023,350 South Figueroa St. Ste. 100,Los Angeles,CA,90071-1115,350 South Figueroa St. Ste. 100,Los Angeles,CA,90071-1115,(323) 446-2570,No Data,(323) 446-2571,jcho@ednovate.org,Sarah Tenorio,(915) 920-6891,No Data,stenorio@uscbrio.org
School,19647330132282,13898,0601968,Los Angeles,Los Angeles Unified,Ednovate - East College Prep,Active,8/10/2015,No Data,Y,1702,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,http://ednovate.org/east,34.070120,-118.199685,2/9/2023,3825 North Mission Rd.,Los Angeles,CA,90031-3137,3825 North Mission Rd.,Los Angeles,CA,90031-3137,(323) 285-1441,No Data,(323) 285-1442,No Data,Robert Andrew Martinez,No Data,No Data,amartinez@usceastcollegeprep.org
School,19647330135715,14117,0602004,Los Angeles,Los Angeles Unified,Ednovate - Esperanza College Prep,Active,8/7/2017,No Data,Y,1842,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.ednovate.org/esperanza,34.038931,-118.171477,2/9/2023,319 North Humphreys Ave.,East Los Angeles,CA,90022-1422,319 North Humphreys Ave.,East Los Angeles,CA,90022-1422,(323) 459-0325,No Data,(323) 459-0326,ralanis@ednovate.org,Alejandra Chavez,No Data,No Data,achavez@uscesperanza.org
School,19647330140129,14489,0602540,Los Angeles,Los Angeles Unified,Ednovate - South LA College Prep,Active,7/1/2020,No Data,Y,2087,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.ednovate.org/south-la,34.048625,-118.257459,2/9/2023,700 Wilshire Blvd. Ste. 400,Los Angeles,CA,90017-3837,700 Wilshire Blvd. Ste. 400,Los Angeles,CA,90017,(213) 377-9377,No Data,No Data,No Data,Ally Wright,(213) 377-9377,No Data,awright@southlaprep.org
School,19647330125864,13094,0602345,Los Angeles,Los Angeles Unified,Ednovate - USC Hybrid High College Prep,Active,9/4/2012,No Data,Y,1401,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,https://ednovate.org/hybrid,34.013840,-118.291739,2/9/2023,3939 South Vermont Ave.,Los Angeles,CA,90071-1936,3939 South Vermont Ave.,Los Angeles,CA,90071-1936,(213) 929-1046,No Data,(213) 929-1047,No Data,Rachael DeRogatis,No Data,No Data,rderogatis@uschybridhigh.org
